CÓDIGO,SUBSTITUTOS,NOME,FABRICANTE,EMBALAGEM,PREÇO 38%,MST C/,MUL C/,VAREJO,EM LINHA,COMPRADOR,ECOM,ARRED_MULT,SEGMENTO,CATEGORIA,GRUPO,SUBGRUPO,END. MAPA UNE,END. MAPA UNE.1,ULT. LOCALIZAÇÃO,EM PROMO,INICIO PROMO,FIM PROMO,PREÇO ANTERIOR,DESCONTO,SOLICITAÇÃO DE PREÇO,COMENTÁRIO,VENDA 30D,VALOR EST.,ABC JAN,ABC FEV,ABC MAR,ABC ABR,ABC LOJA 30D,ABC GRUPO 90D,COMPARAÇÃO,RANK GRUPO TOP 100 SEG (30d),2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2024-01-01 00:00:00,2024-02-01 00:00:00,2024-03-01 00:00:00,2024-04-01 00:00:00,mai/24,QDT,FRQ,CM,QDT.1,FRQ.1,CM.1,QDT.2,FRQ.2,CM.2,QDT.3,FRQ.3,CM.3,QDT.4,FRQ.4,CM.4,FREQ ULT. SEM,VND. CONCENTR,2024-04-30 00:00:00,2024-05-01 00:00:00,2024-05-02 00:00:00,2024-05-03 00:00:00,2024-05-04 00:00:00,2024-05-05 00:00:00,2024-05-06 00:00:00,ULTIMA_VENDA,VEND. QTD 30D,M.C,MC REAL,EFEITO CHICOTE (+-20%),EST. CD,ULT. ENT. CD,OC,EC,EST. UNE,ULT. ENT. UNE,EST. UNE DIAS,EST. LV,EST.GON,EST. ILHA,EST. MÁX. LV,LV/MC,STATUS LV,AJUSTE LV,EXPO. MIN,% EST/LV,TOTAL ALTERADO (R$),TRAVA,END. GÔNDO,PP,LT,END. ESTOQUE,ULT. VISTA LVERDE,ULT. ALTERA LVERDE,E.GON ANT.,% ALTER.,USUARIO ALTERAÇÃO,ULT. AUDITORIA PDV,ROTINA,STATUS AUDITORIA,SOLICITAÇÃO,QTD SOL,DATA SOL,STATUS,ULT. ENT UNE,QTD ULT ENTRADA,DIAS EM ATEND.,DATA INVENTÁRIO BI,DIAS INV BI,EAN,PICKLIST,ST PICK,DATA CONFERÊNCIA,QTD VOL,ULT VOL,ROMANEIO SOLICITA,ROMANEIO ENVIO,NOTA ENVIO,S,EMISSAO NOTA,MD12,MD3,MD1,LISTAGEM,LISTAGEM_QUALIDADE,ENDEREÇO LIN CD,ENDEREÇO RESERVA CD
361250,,FITA DUPLA FACE FIXA FORTE 24MMX2M HB004420194,3M,ATA - IND UNI,22.9,12,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS ADESIVAS,ESPUMA BANANA,,,,-,-,,0.0,,Informe Aqui,0,480.9,526.6999999999999,A,A,A,AA,A,AA,OK,118,9.0,28.0,6.0,9.0,9.0,12.0,14.0,18.0,10.0,19.0,10.0,25.0,2.0,4,4,1.0,3,3,1.0,11,2,5.5,1,1,1.0,2.0,2,1.0,-0.7894736842105263,SIM,1.0,0,0.0,0.0,0.0,0,2.0,2024-05-06 19:05:46,21.0,12,18.805555555555557,SIM,1117.0,2024-04-24,0,0,23.0,2024-05-02 00:00:00,32.85714285714286,0,24,0,24,1.1428571428571428,LV ALTA,,12.0,0.9583333333333334,,NÃO,PAPELA,12,3,E  08 1043,,,,,,2024-01-31 00:00:00,INVENTÁRIOS PRÉ-DEFINIDOS COMPRAS,,,,,,2024-05-02,2.0,RECEBIDO,,,7891040129980,0,,00:00:00,0,0,0,0,0,0,00:00:00,14.083333333333334,14.333333333333334,28.0,1,,E  08 1043,
573298,,FITA DUPLA FACE FIXA FORTE BANHEIRO 24MMX1 5M HB004488316,3M,ATA - IND UNI,20.99,12,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS ADESIVAS,ESPUMA BANANA,,,,-,-,,0.0,,Informe Aqui,0,20.99,377.82,C,C,B,B,C,B,OK,1425,2.0,3.0,5.0,8.0,4.0,4.0,2.0,5.0,2.0,1.0,4.0,3.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-20 14:56:35,1.0,4,3.972222222222222,SIM,314.0,2024-04-24,0,0,18.0,2024-04-10 00:00:00,540.0,0,18,0,18,4.5,LV MUITO ALTA,,12.0,1.0,,NÃO,PAPELA,12,3,,2024-04-22,2023-04-10,30.0,-0.4,0,SEM VISTA,,,,,,,2024-04-10,10.0,RECEBIDO,,,7891040226108,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.5833333333333335,5.333333333333333,3.0,1,,,
698592,,FITA DUPLA FACE FIXA FORTE EXTREMA 12MMX2M HB004750087,3M,ATA - IND UNI,26.9,12,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS ADESIVAS,ESPUMA BANANA,,,,-,-,,0.0,,Informe Aqui,0,242.1,511.09999999999997,B,C,A,A,A,A,OK,526,7.0,8.0,6.0,4.0,9.0,7.0,12.0,10.0,6.0,3.0,7.0,6.0,3.0,2,2,1.0,0,0,0.0,4,4,1.0,3,1,3.0,0.0,0,0.0,0.33333333333333326,SIM,0.0,0,3.0,0.0,0.0,0,0.0,2024-05-02 14:24:53,9.0,5,7.027777777777778,SIM,362.0,2024-04-24,0,0,19.0,2024-04-30 00:00:00,63.333333333333336,0,24,0,24,2.6666666666666665,LV MUITO ALTA,,,0.7916666666666666,,NÃO,PAPELA,12,3,,2024-05-06,2023-08-21,26.0,-0.07692307692307687,0,2023-11-14 00:00:00,FREQUENCIA,"1. ESTOQUE CORRETO: OK, APENAS VERIFIQUE A DISPOSIÇÃO DO ITEM NO PDV",,,,,2024-04-30,12.0,RECEBIDO,,,7891040343119,0,,00:00:00,0,0,0,0,0,0,00:00:00,7.083333333333333,6.0,8.0,1,,,
514869,,FITA DUPLA FACE FIXA FORTE EXTREMA 24MMX2M HB004492250,3M,ATA - IND UNI,31.9,12,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS ADESIVAS,ESPUMA BANANA,,,,-,-,,0.0,,Informe Aqui,0,255.2,574.1999999999999,AA,A,AA,AA,A,AA,OK,74,22.0,17.0,11.0,12.0,17.0,17.0,26.0,18.0,24.0,14.0,20.0,16.0,0.0,3,3,1.0,4,3,1.3333333333333333,0,0,0.0,1,1,1.0,0.0,0,0.0,-0.5,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-29 13:28:27,8.0,17,16.055555555555554,SIM,1403.0,2024-04-12,0,0,18.0,2024-04-11 00:00:00,67.5,0,30,0,30,1.7647058823529411,LV MUITO ALTA,,12.0,0.6,,NÃO,PAPELA,12,3,,,,,,,2024-04-02 00:00:00,INVENTÁRIOS PRÉ-DEFINIDOS COMPRAS,,,,,,2024-04-11,12.0,RECEBIDO,,,7891040216260,0,,00:00:00,0,0,0,0,0,0,00:00:00,17.833333333333332,13.333333333333334,17.0,1,,,
347668,,FITA SILVER TAPE 45X25 3939 HB004557920,3M,ATA - IND UNI,38.9,6,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS ADESIVAS,SILVER TAPE,,,,-,-,,0.0,,Informe Aqui,0,38.9,155.6,A,B,A,A,C,A,POT A,1179,1.0,0.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-26 13:12:02,1.0,2,3.9318181818181817,SIM,92.0,2024-04-24,0,0,4.0,2024-04-04 00:00:00,120.0,0,6,0,6,1.5260115606936417,OK,,6.0,0.6666666666666666,,NÃO,PAPELA,12,3,,2023-11-27,2023-04-24,7.0,-0.1428571428571429,0,SEM VISTA,,,,,,,2024-04-04,5.0,RECEBIDO,,,7891040119127,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.3636363636363638,4.5,0.0,1,,,
130872,,FITA SILVER TAPE 45X5 3939 HB004557912,3M,ATA - IND UNI,11.99,20,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS ADESIVAS,SILVER TAPE,,,,-,-,,0.0,,Informe Aqui,0,47.96,131.89000000000001,C,C,B,B,B,A,OK,878,10.0,8.0,5.0,16.0,7.0,8.0,4.0,10.0,4.0,4.0,7.0,4.0,2.0,1,1,1.0,0,0,0.0,1,1,1.0,2,1,2.0,0.0,0,0.0,1,SIM,0.0,0,2.0,0.0,0.0,0,0.0,2024-05-02 14:24:53,4.0,10,8.305555555555555,SIM,473.0,2024-04-24,0,0,11.0,2024-04-02 00:00:00,82.5,0,20,0,20,2,LV MUITO ALTA,,6.0,0.55,,NÃO,PAPELA,12,3,,,,,,,SEM VISTA,,,,,,,2024-04-02,11.0,RECEBIDO,,,7891040119110,0,,00:00:00,0,0,0,0,0,0,00:00:00,7.25,9.666666666666666,8.0,1,,,
726227,,FITA P/EMB. 45X100 SCOTCH 5802 TRANSPARENTE HM000090427,3M,ATA - PCT C/4,40.9,16,0,SIM,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS EMBALAGEM,INCOLOR,,,,-,-,,0.0,,Informe Aqui,0,204.5,613.5,B,C,A,A,A,A,OK,314,0.0,0.0,0.0,7.0,2.0,6.0,11.0,17.0,5.0,1.0,4.0,5.0,0.0,0,0,0.0,5,3,1.6666666666666667,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-19 15:00:19,5.0,6,6.722222222222222,NÃO,2080.0,2024-04-25,0,0,15.0,2024-05-03 00:00:00,90.0,0,16,0,16,2.3801652892561984,LV MUITO ALTA,,,0.9375,,NÃO,PAPELA,12,3,,2024-03-25,2023-08-24,32.0,-0.5,0,2023-12-05 00:00:00,FREQUENCIA,"1. ESTOQUE CORRETO: OK, APENAS VERIFIQUE A DISPOSIÇÃO DO ITEM NO PDV",,,,,2024-05-03,11.0,RECEBIDO,,,7891040296842,0,,00:00:00,0,0,0,0,0,0,00:00:00,6.444444444444445,7.0,0.0,1,,,
586192,,FITA P/EMB. 45X40 SCOTCH CORTA FACIL HB004590855,3M,ATA - IND UNI,12.99,20,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS EMBALAGEM,INCOLOR,,,,-,-,,0.0,,Informe Aqui,0,324.75,181.86,C,A,AA,A,A,AA,OK,298,3.0,2.0,7.0,1.0,6.0,5.0,4.0,5.0,6.0,17.0,37.0,30.0,1.0,5,5,1.0,10,9,1.1111111111111112,9,8,1.125,1,1,1.0,0.0,0,0.0,-0.84,NÃO,0.0,0,0.0,0.0,1.0,0,0.0,2024-05-04 16:13:50,25.0,5,5.194444444444445,SIM,0.0,2024-04-12,0,1400,14.0,2024-05-02 00:00:00,16.8,0,40,0,40,1.6,LV MUITO ALTA,,,0.35,,NÃO,PAPELA,12,3,,2024-04-08,2024-04-08,30.0,0.33333333333333326,ISABELLE.PINHEIRO,2024-04-09 00:00:00,FREQUENCIA,"3. ESTOQUE ERRADO: FALSO POSITIVO, REALIZAR INVENTÁRIO!",8907538.0,21.0,2024-05-06,G,2024-05-02,13.0,1,,,7891040243877,9404973,P ,00:00:00,0,0,0,0,0,0,00:00:00,10.25,3.3333333333333335,2.0,1,,,
120927,,FITA P/EMB. 45X45 SCOTCH 5802 MARROM HB004640734,3M,ATA - PCT C/4,25.9,30,0,SIM,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS EMBALAGEM,MARROM,,,,-,-,,0.0,,Informe Aqui,0,77.69999999999999,168.35,C,B,-,B,B,B,OK,1161,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,0,0,0.0,0,0,0.0,3,1,3.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-22 10:53:55,3.0,2,2.0,SIM,728.9995,2024-04-02,0,0,6.5,2024-02-29 00:00:00,65.0,0,10,0,10,3.3333333333333335,LV MUITO ALTA,,,0.65,,NÃO,PAPELA,12,3,,,,,,,SEM VISTA,,,,,,,2024-02-29,5.0,RECEBIDO,,,7891040118793,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.3333333333333335,1.6666666666666667,2.0,1,,,
120924,,FITA P/EMB. 45X45 SCOTCH 5802 TRANSPARENTE HB004031199,3M,ATA - PCT C/4,20.99,30,0,SIM,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,FITAS EMBALAGEM,INCOLOR,,,,-,-,,0.0,,Informe Aqui,1,2581.77,398.80999999999995,AA,AA,AA,AA,AA,AA,OK,33,5.0,30.0,40.0,100.0,16.0,64.0,26.0,59.0,28.0,63.0,28.0,104.0,29.0,66,6,11.0,16,3,5.333333333333333,12,3,4.0,15,2,7.5,14.0,2,7.0,-0.4495412844036697,SIM,0.0,0,14.0,1.0,0.0,0,14.0,2024-05-06 13:02:49,123.0,28,44.52777777777777,SIM,4094.0,2024-04-25,3900,0,19.0,2024-04-24 00:00:00,4.634146341463415,0,60,0,60,0.4878048780487805,LV ALTA,,,0.31666666666666665,,NÃO,PAPELA,12,3,,2024-04-15,2023-11-13,40.0,0.5,0,2024-04-09 00:00:00,FREQUENCIA,5. ESTOQUE ERRADO: REALIZAR INVENTÁRIO,,,,,2024-04-24,30.0,RECEBIDO,,,7891040118809,0,,00:00:00,0,0,0,0,0,0,00:00:00,46.916666666666664,56.666666666666664,30.0,1,,,
288075,,POST-IT FLAGS TRANSP  4 CORES NOVO HB004193486,3M,ATA - IND UNI,21.9,24,0,,SIM,JOSIANE COSTA  ,NÃO,NÃO,PAPELARIA,OFFICE,MARCADORES DE PÁGINAS,FLAG ADESIVO,,,,-,-,,0.0,,Informe Aqui,0,0.0,131.39999999999998,C,-,-,-,-,C,OK,3307,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-01-22 15:16:18,0.0,1,1.3333333333333333,SIM,1.0,2024-02-28,0,0,6.0,2022-01-04 00:00:00,180.0,0,0,0,-,-,LV OFF,,12.0,0.0,,-,PAPELA,12,3,,,,,,,SEM VISTA,,,,,,,2022-01-04,24.0,RECEBIDO,,,51131965393,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.3333333333333333,1.6666666666666667,1.0,1,,,
694962,,PROTETOR FELTRO MARROM QUADRADO R.FP-086 R.HB004262661,3M,ATA - CART UNI,5.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,FELTROS,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.5352986811481768,Informe Aqui,0,5.99,59.900000000000006,C,C,C,C,C,A,OK,754,2.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-22 10:02:24,1.0,3,2.585858585858586,SIM,21.0,2024-04-25,0,456,10.0,2024-03-12 00:00:00,300.0,0,12,0,12,4,LV MUITO ALTA,,,0.8333333333333334,,NÃO,CASAED,12,3,,,,,,,2024-04-20 00:00:00,COMPRAS INVENTÁRIOS PRÉ-DEFINIDOS,5. ESTOQUE ERRADO: REALIZAR INVENTÁRIO,,,,,2024-03-12,6.0,RECEBIDO,2024-04-20,17.0,7891040177875,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.090909090909091,2.6666666666666665,3.0,2,,,
525244,,FECHO COMMAND GRANDE C/ ADESIVO R.HB004159339 BRANCO,3M,ATA - CART UNI,19.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,38.69,-0.4833290255880073,Informe Aqui,0,0.0,239.88,-,-,-,-,-,A,POT A,1050,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2023-11-07 12:27:29,0.0,1,1.0,SIM,58.0,2024-04-25,0,0,12.0,2024-05-02 00:00:00,360.0,0,12,0,12,12,LV MUITO ALTA,,,1.0,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-05-02,11.0,RECEBIDO,,,7891040148745,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.0,0.0,0.0,2,,,
305392,,FECHO COMMAND MEDIO C/ADESIVO R.H0002316828 BRANCO,3M,ATA - CART UNI,21.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,38.69,-0.43163608167485135,Informe Aqui,0,21.99,131.94,B,B,-,C,C,A,OK,999,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-24 12:59:00,1.0,1,2.1904761904761902,NÃO,0.0008,2023-12-28,144,0,6.0,2023-07-03 00:00:00,180.0,0,12,0,12,5.478260869565218,LV MUITO ALTA,,,0.5,,NÃO,CASAED,12,3,,,,,,,2024-04-20 00:00:00,COMPRAS INVENTÁRIOS PRÉ-DEFINIDOS,"1. ESTOQUE CORRETO: OK, APENAS VERIFIQUE A DISPOSIÇÃO DO ITEM NO PDV",,,,,2023-07-03,12.0,RECEBIDO,2024-04-20,17.0,51131830257,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.5714285714285714,2.0,3.0,2,,,
305391,,FECHO COMMAND PEQUENO C/ADESIVO R.H0002316810,3M,ATA - CART UNI,19.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,35.47,-0.43642514801240484,Informe Aqui,0,0.0,0.0,-,-,-,-,-,C,OK,2964,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2023-07-28 17:14:33,0.0,2,1.3333333333333333,SIM,0.0,2023-03-01,0,0,0.0,2023-06-01 00:00:00,0.0,0,12,0,12,6,LV MUITO ALTA,,,0.0,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2023-06-01,12.0,RECEBIDO,,,51131830295,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.0,1.0,1.0,2,,,
575862,,GANCHO COMMAND DESIGN MEDIO BRANCO R.HB004131650,3M,ATA - CART UNI,17.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,32.24,-0.4419975186104219,Informe Aqui,0,17.99,71.96,AA,-,C,C,C,A,OK,1223,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-27 11:53:55,1.0,2,1.777777777777778,SIM,2.0,2024-02-06,168,0,4.0,2024-01-31 00:00:00,120.0,0,6,0,6,3,LV MUITO ALTA,,,0.6666666666666666,,NÃO,CASAED,12,3,,2024-02-19,2023-07-10,12.0,-0.5,0,2024-04-26 00:00:00,AUDITORIAS,5. ESTOQUE ERRADO: REALIZAR INVENTÁRIO,,,,,2024-01-31,3.0,RECEBIDO,,,7891040240098,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.0,2.3333333333333335,1.0,2,,,
305386,,GANCHO COMMAND GRANDE C/ADESIVO R.H0001818105,3M,ATA - CART UNI,17.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,32.24,-0.4419975186104219,Informe Aqui,0,53.97,107.94,A,-,-,A,A,A,OK,1127,3.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1,1,1.0,0,0,0.0,2,1,2.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-26 13:21:37,3.0,4,2.857142857142857,NÃO,73.0004,2024-04-25,72,0,6.0,2024-01-31 00:00:00,60.0,0,8,0,8,2,LV MUITO ALTA,,,0.75,,SIM,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-01-31,6.0,RECEBIDO,,,51131704244,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.5714285714285716,3.0,3.0,2,,,
305383,,GANCHO COMMAND MEDIO C/ADESIVO R.H0001818113,3M,ATA - CART C/2,17.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,32.24,-0.4419975186104219,Informe Aqui,0,17.99,143.92,C,AA,A,C,C,A,POT A,1051,8.0,4.0,6.0,2.0,1.0,3.0,1.0,10.0,1.0,4.0,2.0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0.0,0,0.0,3,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-29 15:41:32,1.0,4,3.861111111111111,SIM,9.0,2024-04-25,0,96,8.0,2024-03-01 00:00:00,240.0,0,12,0,12,3,LV MUITO ALTA,,,0.6666666666666666,,SIM,CASAED,12,3,E  06 1023,,,,,,2024-04-26 00:00:00,AUDITORIAS,"1. ESTOQUE CORRETO: OK, APENAS VERIFIQUE A DISPOSIÇÃO DO ITEM NO PDV",,,,,2024-03-01,5.0,RECEBIDO,2024-04-26,11.0,51131704268,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.5833333333333335,4.0,4.0,2,,E  06 1023,
575869,,GANCHO COMMAND MEDIO R.HB004270557 TRANSPARENTE,3M,ATA - CART UNI,16.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,32.24,-0.4730148883374691,Informe Aqui,0,0.0,135.92,C,C,C,-,-,C,OK,1960,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-03-28 14:31:57,0.0,1,1.125,SIM,13.0,2024-02-06,0,108,8.0,2023-12-04 00:00:00,240.0,0,6,0,6,5.333333333333333,LV MUITO ALTA,,,1.3333333333333333,,NÃO,CASAED,12,3,,2024-01-02,2024-01-02,12.0,-0.5,GUSTAVO.OLIVEIRA,SEM VISTA,,,,,,,2023-12-04,9.0,RECEBIDO,,,7891040240111,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.25,1.0,0.0,2,,,
694788,,GANCHO COMMAND MEDIO TRANSPARENTE R.HB004270540,3M,ATA - CART UNI,18.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,35.47,-0.4646179870312941,Informe Aqui,0,56.97,170.91,-,A,-,A,A,A,OK,651,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-10 12:41:54,3.0,2,1.4666666666666668,SIM,0.0,2024-04-18,180,0,9.0,2024-03-01 00:00:00,90.0,0,12,0,12,4,LV MUITO ALTA,,,0.75,,NÃO,CASAED,12,3,E  06 1023,,,,,,SEM VISTA,,,,,,,2024-03-01,7.0,RECEBIDO,,,7891040178933,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.4,1.0,1.0,2,,E  06 1023,
305387,,GANCHO COMMAND PEQUENO C/ADESIVO R.H0001932278,3M,ATA - CART C/2,17.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,32.24,-0.4419975186104219,Informe Aqui,0,17.99,143.92,-,-,-,C,C,A,POT A,1241,1.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-18 17:04:52,1.0,2,3.013888888888889,SIM,112.0,2023-12-28,0,0,8.0,2023-12-18 00:00:00,240.0,0,10,0,10,3.3179723502304146,LV MUITO ALTA,,,0.8,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2023-12-18,4.0,RECEBIDO,,,51131765405,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.375,3.6666666666666665,3.0,2,,,
525248,,GANCHO COMMAND TRANSP P/UTENSIL R.HB004270532,3M,ATA - CART C/3,19.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,37.08,-0.46089536138079834,Informe Aqui,0,39.98,59.97,-,-,A,A,A,A,OK,725,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-16 11:00:43,2.0,2,1.4,NÃO,25.0,2023-12-28,0,216,3.0,2023-05-05 00:00:00,45.0,0,12,0,12,6,LV MUITO ALTA,,,0.25,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2023-05-05,12.0,RECEBIDO,,,7891040178926,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.8,1.0,0.0,2,,,
